"id","author","description","guid","to","likecount","link","pubdate","replycount","title","authorChannelUrl"
"659","@widmansg","terminate, ganti starlink saja...","UgxScpb7iiOb7IFNqm54AaABAg.A3txFOoTB00A3vlC6oq4YA","@eldianawhitasafitri3427","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxScpb7iiOb7IFNqm54AaABAg.A3txFOoTB00A3vlC6oq4YA","5/26/2024 23:38","0","terminate, ganti starlink saja...","http://www.youtube.com/@widmansg"
"660","@user-bf8lu1lz6b","Hahh.. seriusan??? Bisa beli vario tiap bulan sm gonta ganti HP dong.. Uanjiirrr","UgxScpb7iiOb7IFNqm54AaABAg.A3txFOoTB00A3werDvNgq1","@eldianawhitasafitri3427","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxScpb7iiOb7IFNqm54AaABAg.A3txFOoTB00A3werDvNgq1","5/27/2024 8:02","0","Hahh.. seriusan??? Bisa beli vario tiap bulan sm gonta ganti HP dong.. Uanjiirrr","http://www.youtube.com/@user-bf8lu1lz6b"
"661","@aditiaputrakurniawan7173","Itu di batesin kali. Khusus buat tiap akun aja.","UgxScpb7iiOb7IFNqm54AaABAg.A3txFOoTB00A3x1xk_Yp7E","@eldianawhitasafitri3427","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxScpb7iiOb7IFNqm54AaABAg.A3txFOoTB00A3x1xk_Yp7E","5/27/2024 11:32","0","Itu di batesin kali. Khusus buat tiap akun aja.","http://www.youtube.com/@aditiaputrakurniawan7173"
"662","@eldianawhitasafitri3427","@@aditiaputrakurniawan7173 bukan. memang semahal itu di daerah papua pedalaman semua provider karna gsm aja ga ada","UgxScpb7iiOb7IFNqm54AaABAg.A3txFOoTB00A3x4Be35DGX","@eldianawhitasafitri3427","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxScpb7iiOb7IFNqm54AaABAg.A3txFOoTB00A3x4Be35DGX","5/27/2024 11:52","0","@@aditiaputrakurniawan7173 bukan. memang semahal itu di daerah papua pedalaman semua provider karna gsm aja ga ada","http://www.youtube.com/@eldianawhitasafitri3427"
"663","@ig_rakhaqilfurqan","untung bukan explore ig aku yg di scroll","UgwkdnCpd45mXrcuYkt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwkdnCpd45mXrcuYkt4AaABAg","5/26/2024 6:42","0","untung bukan explore ig aku yg di scroll","http://www.youtube.com/@ig_rakhaqilfurqan"
"664","@user-zx1ws9vy2m","Bisa buat tetringan gak siðŸ˜‚ðŸ˜‚ðŸ˜‚","UgxIW6Wqkhesdu65WYV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxIW6Wqkhesdu65WYV4AaABAg","5/26/2024 6:34","0","Bisa buat tetringan gak siðŸ˜‚ðŸ˜‚ðŸ˜‚","http://www.youtube.com/@user-zx1ws9vy2m"
"665","@mtf_nine_tailed_fox385","cocok alat ini untuk pasukan kita serta masyarakat di pedalaman papua","UgzQqppplIx76BJCbRR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzQqppplIx76BJCbRR4AaABAg","5/26/2024 6:33","0","cocok alat ini untuk pasukan kita serta masyarakat di pedalaman papua","http://www.youtube.com/@mtf_nine_tailed_fox385"
"666","@prasnetdotcom","ðŸŽ‰","UgxyQFevJoqcy47e5s94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxyQFevJoqcy47e5s94AaABAg","5/26/2024 6:32","0","ðŸŽ‰","http://www.youtube.com/@prasnetdotcom"
"667","@greatpeople831","Ellon musk ga mau invest TESLA Yg menyerap bnyk tenaga krj. Skrg cm mau cari duit di NKRI Hrsnya minta konpensasi jika ingin berbisnis StarLink di sini","UgwM1YKYO_yWlz6Ace94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwM1YKYO_yWlz6Ace94AaABAg","5/26/2024 6:28","0","Ellon musk ga mau invest TESLA Yg menyerap bnyk tenaga krj. Skrg cm mau cari duit di NKRI Hrsnya minta konpensasi jika ingin berbisnis StarLink di sini","http://www.youtube.com/@greatpeople831"
"668","@critcrut509","Di Jatim sdh bisa ga sih..??","UgzZ9iOFk0iR8GVWY1l4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzZ9iOFk0iR8GVWY1l4AaABAg","5/26/2024 6:27","0","Di Jatim sdh bisa ga sih..??","http://www.youtube.com/@critcrut509"
"669","@Gilangrosiew","Gila ga nih ngalamat banyak prusahaan Wifi tutup nih","Ugxk-V7BV8k7TFMGhmR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxk-V7BV8k7TFMGhmR4AaABAg","5/26/2024 6:26","0","Gila ga nih ngalamat banyak prusahaan Wifi tutup nih","http://www.youtube.com/@Gilangrosiew"
"670","@meikyilham7984","Kalo sayah pake Indihome main ml pin di 7/15 itu pun di pake 8 orang, minusnya pas akhir mau pembayaran leg","UgzbDq_oWScpibz_BWJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzbDq_oWScpibz_BWJ4AaABAg","5/26/2024 6:15","0","Kalo sayah pake Indihome main ml pin di 7/15 itu pun di pake 8 orang, minusnya pas akhir mau pembayaran leg","http://www.youtube.com/@meikyilham7984"
"671","@sukalapar1264","Jadi better pilih mana kalau untuk lokasi di perumahan yg sudah terjangkau isp? CBN, atau Starlink?","UgyHXQEJBI_tTzdCnSd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyHXQEJBI_tTzdCnSd4AaABAg","5/26/2024 6:10","0","Jadi better pilih mana kalau untuk lokasi di perumahan yg sudah terjangkau isp? CBN, atau Starlink?","http://www.youtube.com/@sukalapar1264"
"672","@rinuktiahmad35","Kalo kena hujan gimana?","UgwwzQgrbm8W4wwODi54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwwzQgrbm8W4wwODi54AaABAg","5/26/2024 6:10","0","Kalo kena hujan gimana?","http://www.youtube.com/@rinuktiahmad35"
"673","@jefryyanto2188","Siap2 gulung tikar telkomsel...","UgxfhLYKeJrq_Vx-Kjd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxfhLYKeJrq_Vx-Kjd4AaABAg","5/26/2024 6:09","0","Siap2 gulung tikar telkomsel...","http://www.youtube.com/@jefryyanto2188"
"674","@fandhyreksa","6:50 Ini paket apa ya maksudnya? paket internetnya yang dibayar bulanan kah? Gw kira cuman beli alatnya doang udah bisa internetan sepuasnya sampai alatnya rusak ðŸ˜‚","UgxS1apuMm0BOrLaivJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxS1apuMm0BOrLaivJ4AaABAg","5/26/2024 6:06","0","6:50 Ini paket apa ya maksudnya? paket internetnya yang dibayar bulanan kah? Gw kira cuman beli alatnya doang udah bisa internetan sepuasnya sampai alatnya rusak ðŸ˜‚","http://www.youtube.com/@fandhyreksa"
"675","@user-ec3ib4lj7u","Skala RT/RW ?... Emang range nya seberapa jauh bisa connect? ðŸ˜’","UgwUXAUJ-Q1FEfbQaUF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwUXAUJ-Q1FEfbQaUF4AaABAg","5/26/2024 6:04","0","Skala RT/RW ?... Emang range nya seberapa jauh bisa connect? ðŸ˜’","http://www.youtube.com/@user-ec3ib4lj7u"
"676","@erickpondaag5918","Guys ini ngk isi paket kah? Internetan seumur hidup kah?","Ugzn37XmuRsmRRhyGpp4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzn37XmuRsmRRhyGpp4AaABAg","5/26/2024 5:57","1","Guys ini ngk isi paket kah? Internetan seumur hidup kah?","http://www.youtube.com/@erickpondaag5918"
"677","@fandhyreksa","6:50 Kayaknya beli paket langganan lagi kayak indihome dll. Jadi kesimpulan yg gw dapat, Starlink ini paket wifi layaknya indihome dll. Bedanya, karena menggunakan satelit jadi bisa dapat internet dimanapun berada. Kalau Indihome kan hanya daerah2 tertentu yang sudah tersedia kabel indihomenya. Statlink pemancar dan routernya dibeli (harga mahal dan milik pribadi sepenuhnya), dan dirakit sendiri (rakitnya gampang). Sedangkan Indihome, pemancar da routernya dipinjemin gratis, dipasangnya pakai teknisi. Starlink pemancar dan routernya bisa dibawa dan dipakai secara pindah2 tempat. Kalau indiihome cuma bisa dipakai di rumah yang dipasangin routernya. Untuk internetnya sama2 harus daftar paket internet bulanan, jadi ada biay bulanan yang harus dibayar. Kurang lebih seperti itu, CMIIW.","Ugzn37XmuRsmRRhyGpp4AaABAg.A3trn26VU2BA3tu4X186Mz","@erickpondaag5918","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzn37XmuRsmRRhyGpp4AaABAg.A3trn26VU2BA3tu4X186Mz","5/26/2024 6:17","0","6:50 Kayaknya beli paket langganan lagi kayak indihome dll. Jadi kesimpulan yg gw dapat, Starlink ini paket wifi layaknya indihome dll. Bedanya, karena menggunakan satelit jadi bisa dapat internet dimanapun berada. Kalau Indihome kan hanya daerah2 tertentu yang sudah tersedia kabel indihomenya. Statlink pemancar dan routernya dibeli (harga mahal dan milik pribadi sepenuhnya), dan dirakit sendiri (rakitnya gampang). Sedangkan Indihome, pemancar da routernya dipinjemin gratis, dipasangnya pakai teknisi. Starlink pemancar dan routernya bisa dibawa dan dipakai secara pindah2 tempat. Kalau indiihome cuma bisa dipakai di rumah yang dipasangin routernya. Untuk internetnya sama2 harus daftar paket internet bulanan, jadi ada biay bulanan yang harus dibayar. Kurang lebih seperti itu, CMIIW.","http://www.youtube.com/@fandhyreksa"
"678","@akbar_pake_emote","I like","UgwRj8iJQm7mFP9AIAl4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwRj8iJQm7mFP9AIAl4AaABAg","5/26/2024 5:57","0","I like","http://www.youtube.com/@akbar_pake_emote"
"679","@ervinmaulana7565","Ngilu bgt any maem gebrak gebruk","Ugwvl9eYrInj61jUqTN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugwvl9eYrInj61jUqTN4AaABAg","5/26/2024 5:56","0","Ngilu bgt any maem gebrak gebruk","http://www.youtube.com/@ervinmaulana7565"
"680","@tukangcacaladung6492","SPG pro","UgybkuwzV2Lp_9tsi2x4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgybkuwzV2Lp_9tsi2x4AaABAg","5/26/2024 5:53","0","SPG pro","http://www.youtube.com/@tukangcacaladung6492"
"681","@starv1378","Harga brapa om","UgxQMzQGGqLUZ_PfptB4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxQMzQGGqLUZ_PfptB4AaABAg","5/26/2024 5:53","0","Harga brapa om","http://www.youtube.com/@starv1378"
"682","@sultan_zaid","Emang gilaa sih elon mus, logo Twitter aj diubah jadi Xxx","UgyXtpkGzyASTSeogEh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyXtpkGzyASTSeogEh4AaABAg","5/26/2024 5:48","0","Emang gilaa sih elon mus, logo Twitter aj diubah jadi Xxx","http://www.youtube.com/@sultan_zaid"
"683","@merumerujaemon","Abis review ini bisa kayaknya review AI Gen-nya Advan, penasaran nih kira-kira support buat kerjaan aku apa ga","Ugw7OO8dEtZ2ue_w-6l4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugw7OO8dEtZ2ue_w-6l4AaABAg","5/26/2024 5:34","0","Abis review ini bisa kayaknya review AI Gen-nya Advan, penasaran nih kira-kira support buat kerjaan aku apa ga","http://www.youtube.com/@merumerujaemon"
"684","@SamsulBahri-qq4px","Apa starlink dah ada di seluruh indonesia","Ugw7bIZD2NU5VNwuxdd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugw7bIZD2NU5VNwuxdd4AaABAg","5/26/2024 5:34","0","Apa starlink dah ada di seluruh indonesia","http://www.youtube.com/@SamsulBahri-qq4px"
"685","@Alinalineze","bang jngn lupa review X-Play nya ya bang, ga sabar nungguin","Ugy_hm8wU55M0v1MXjl4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugy_hm8wU55M0v1MXjl4AaABAg","5/26/2024 5:33","0","bang jngn lupa review X-Play nya ya bang, ga sabar nungguin","http://www.youtube.com/@Alinalineze"
"686","@Vanzaax","boleh nih review AI-Gen notebook nya sama X-Play nya si Advan dong bang hehe","Ugxo4BpdT2kn6KL92jd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxo4BpdT2kn6KL92jd4AaABAg","5/26/2024 5:32","0","boleh nih review AI-Gen notebook nya sama X-Play nya si Advan dong bang hehe","http://www.youtube.com/@Vanzaax"
"687","@kailarenata1100","yok notebook AI GEN nya di review yok nyang dari advan","UgyhLTFyYLtz_gSzCAh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyhLTFyYLtz_gSzCAh4AaABAg","5/26/2024 5:32","0","yok notebook AI GEN nya di review yok nyang dari advan","http://www.youtube.com/@kailarenata1100"
"688","@dmaulidya","Bang daviddd katanya Advan ngeluarin produk laptop AI-Gen yaa? Reviewnya dong bang ehehe. Aku kalo lagi cari rekomendasi gadget selalu mantengin channel ini soalnya","Ugz1awzYBH2Y1W0sIyJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugz1awzYBH2Y1W0sIyJ4AaABAg","5/26/2024 5:32","0","Bang daviddd katanya Advan ngeluarin produk laptop AI-Gen yaa? Reviewnya dong bang ehehe. Aku kalo lagi cari rekomendasi gadget selalu mantengin channel ini soalnya","http://www.youtube.com/@dmaulidya"
"689","@devianalumitasari2920","Butuh review produk barunya advan yg X-Play itu loh, coba review bang, keren kayaknya","UgwOyivb3t76QN7xG8x4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwOyivb3t76QN7xG8x4AaABAg","5/26/2024 5:31","0","Butuh review produk barunya advan yg X-Play itu loh, coba review bang, keren kayaknya","http://www.youtube.com/@devianalumitasari2920"
"690","@Rayajaaxlz","X-Play katanya bisa di konek ke monitor, boleh di review bang, semoga di baca wkwk","UgxDnHduPoZkyRHfDR54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxDnHduPoZkyRHfDR54AaABAg","5/26/2024 5:31","0","X-Play katanya bisa di konek ke monitor, boleh di review bang, semoga di baca wkwk","http://www.youtube.com/@Rayajaaxlz"
"691","@Rayajaaxlz","X-Play katanya bisa di konek ke monitor, boleh di review bang, semoga di baca wkwk","Ugy2DtdRwBaywU_Vm9N4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugy2DtdRwBaywU_Vm9N4AaABAg","5/26/2024 5:31","0","X-Play katanya bisa di konek ke monitor, boleh di review bang, semoga di baca wkwk","http://www.youtube.com/@Rayajaaxlz"
"692","@IhsanIhsan79","Advan baru launching laptop AI-Gen kayanya menarik deh bang, ditunggu reviewnya yaa","UgxD2qobSVdnVFKNy5V4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxD2qobSVdnVFKNy5V4AaABAg","5/26/2024 5:30","0","Advan baru launching laptop AI-Gen kayanya menarik deh bang, ditunggu reviewnya yaa","http://www.youtube.com/@IhsanIhsan79"
"693","@Ferigunamasa","Gue nungguin Review-nya AI-Gen Notebook  X-Play dari Advan bang, review dong bang","UgyQA3TmhbiVdgNDWR94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyQA3TmhbiVdgNDWR94AaABAg","5/26/2024 5:29","0","Gue nungguin Review-nya AI-Gen Notebook  X-Play dari Advan bang, review dong bang","http://www.youtube.com/@Ferigunamasa"
"694","@kautsarabdillah546","Penasaran sama AI-Generation plus X-Play notebook Advan bang, review dongg","UgyJlznI_2mlc3uvGMt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyJlznI_2mlc3uvGMt4AaABAg","5/26/2024 5:28","0","Penasaran sama AI-Generation plus X-Play notebook Advan bang, review dongg","http://www.youtube.com/@kautsarabdillah546"
"695","@juharinatsir3962","Jangkauan jaringan Wi-Fi nya bang belum dijelaskan.. jarak jangkauan dari router ke handphone (Berapa Meter).. dan berapa maksimal yg bisa konek ke alatnya bang... Semoga dijawab! Thank u bang","UgwJ8s0UIdZI6sNlSgx4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwJ8s0UIdZI6sNlSgx4AaABAg","5/26/2024 5:28","0","Jangkauan jaringan Wi-Fi nya bang belum dijelaskan.. jarak jangkauan dari router ke handphone (Berapa Meter).. dan berapa maksimal yg bisa konek ke alatnya bang... Semoga dijawab! Thank u bang","http://www.youtube.com/@juharinatsir3962"
"696","@comyaya723","Coba review produk barunya advan dong bang, yang AI-Gen","UgxnOsvc_umxMLAHH7x4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxnOsvc_umxMLAHH7x4AaABAg","5/26/2024 5:28","0","Coba review produk barunya advan dong bang, yang AI-Gen","http://www.youtube.com/@comyaya723"
"697","@syarikatonanisa1694","Mau bayar bulanan juga ya ..","UgwV5d5h1sHQemOsCSZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwV5d5h1sHQemOsCSZ4AaABAg","5/26/2024 5:28","0","Mau bayar bulanan juga ya ..","http://www.youtube.com/@syarikatonanisa1694"
"698","@hararaha","Advan baru launching laptop bang, keliatan keren banget, ditunggu review nya bg","UgzL5uS1uMxteK0UYe54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzL5uS1uMxteK0UYe54AaABAg","5/26/2024 5:27","0","Advan baru launching laptop bang, keliatan keren banget, ditunggu review nya bg","http://www.youtube.com/@hararaha"
"699","@JojoParv","Gadgetin kapan neh bahas AI-Gen nya Advan? Banyak Yang penasaran termasuk gua ðŸ˜¬ðŸ¤š","Ugyz-fs8UGbTLO7c0LN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyz-fs8UGbTLO7c0LN4AaABAg","5/26/2024 5:27","0","Gadgetin kapan neh bahas AI-Gen nya Advan? Banyak Yang penasaran termasuk gua ðŸ˜¬ðŸ¤š","http://www.youtube.com/@JojoParv"
"700","@chiyajessee","X-Play nya bisa konek ke monitor keren banget itu, asli dah","UgwJnhxlcy86SxtWjbR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwJnhxlcy86SxtWjbR4AaABAg","5/26/2024 5:26","0","X-Play nya bisa konek ke monitor keren banget itu, asli dah","http://www.youtube.com/@chiyajessee"
"701","@Rizzkyxz","bang next review laptop AI-Gen, aku tuh penasaran bngt, up dong guys.","UgwHud90QzpTf-CZ4zh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwHud90QzpTf-CZ4zh4AaABAg","5/26/2024 5:25","0","bang next review laptop AI-Gen, aku tuh penasaran bngt, up dong guys.","http://www.youtube.com/@Rizzkyxz"
"702","@gumirenaldi","Bang review AI-Gen sama X-Play dong, penasaran bener dah bang","UgwDKbvaKrub8HdGPxd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwDKbvaKrub8HdGPxd4AaABAg","5/26/2024 5:25","0","Bang review AI-Gen sama X-Play dong, penasaran bener dah bang","http://www.youtube.com/@gumirenaldi"
"703","@MNAGamer","Buset bisa nobar di puncak evrest kalau gini","Ugyoso-QSXfzgU6V7lN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyoso-QSXfzgU6V7lN4AaABAg","5/26/2024 5:24","0","Buset bisa nobar di puncak evrest kalau gini","http://www.youtube.com/@MNAGamer"
"704","@KetoprakLuged","Laptop terbarunya advance ka keren bgt tolong review ka","UgzE-r03FK9albTljbl4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzE-r03FK9albTljbl4AaABAg","5/26/2024 5:23","0","Laptop terbarunya advance ka keren bgt tolong review ka","http://www.youtube.com/@KetoprakLuged"
"705","@nabilahrifdahcantik","Bang review X-Play nya dari advan bang, kayanya keren tuh","Ugxv0fLGXcmTiPCuDHh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxv0fLGXcmTiPCuDHh4AaABAg","5/26/2024 5:23","0","Bang review X-Play nya dari advan bang, kayanya keren tuh","http://www.youtube.com/@nabilahrifdahcantik"
"706","@yoshandynayouan","AI-Gen katanya bagus bang, review full dong bang","UgxzQoK51W1q3IBPK9B4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxzQoK51W1q3IBPK9B4AaABAg","5/26/2024 5:22","0","AI-Gen katanya bagus bang, review full dong bang","http://www.youtube.com/@yoshandynayouan"
"707","@masidan2311","Yang mantep X-playnya bang mantap kaliiii review bank","Ugyid3dKV1qQP9ibB3B4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyid3dKV1qQP9ibB3B4AaABAg","5/26/2024 5:21","0","Yang mantep X-playnya bang mantap kaliiii review bank","http://www.youtube.com/@masidan2311"
"708","@SeblakEnoy","Review Al-Gen Notebooknya advance donk Nang keren tuu","UgytZqib7UeqCMRAKUV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgytZqib7UeqCMRAKUV4AaABAg","5/26/2024 5:19","0","Review Al-Gen Notebooknya advance donk Nang keren tuu","http://www.youtube.com/@SeblakEnoy"
"709","@hanazidnailma","Bang aku kepo banget sama laptop AI-Gen itu, review dong bang","UgyG2P0_sHSpwpNtdxh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyG2P0_sHSpwpNtdxh4AaABAg","5/26/2024 5:19","0","Bang aku kepo banget sama laptop AI-Gen itu, review dong bang","http://www.youtube.com/@hanazidnailma"
"710","@Maulana12386","Cepet bang review AI-Gen advan penasaran banget!","UgwtBFMennfISlR_Vyp4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwtBFMennfISlR_Vyp4AaABAg","5/26/2024 5:19","0","Cepet bang review AI-Gen advan penasaran banget!","http://www.youtube.com/@Maulana12386"
"711","@hanunasania","Bang gw pngin beli laptop bang, review in AI-Gen Advan dong bangg","UgxiTzvUsf7VwHCzRmh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxiTzvUsf7VwHCzRmh4AaABAg","5/26/2024 5:18","0","Bang gw pngin beli laptop bang, review in AI-Gen Advan dong bangg","http://www.youtube.com/@hanunasania"
"712","@Khomsatunnurazizah","Please Review Laptop Al-Gen dong bang","UgzxOfbEmxHjZ6encVh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzxOfbEmxHjZ6encVh4AaABAg","5/26/2024 5:18","0","Please Review Laptop Al-Gen dong bang","http://www.youtube.com/@Khomsatunnurazizah"
"713","@chanchanpuri","Bang David, Advan baru launching Laptop AI-Gen ya? Review dong bang heheh","UgzXtzmm_tc06Ztj2Uh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzXtzmm_tc06Ztj2Uh4AaABAg","5/26/2024 5:18","0","Bang David, Advan baru launching Laptop AI-Gen ya? Review dong bang heheh","http://www.youtube.com/@chanchanpuri"
"714","@nogamiwakana8124","Bang, advan ngeluarin laptop AI Gen bang, review dong bangg","UgzYJVYetEYEfNOZgbF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzYJVYetEYEfNOZgbF4AaABAg","5/26/2024 5:18","0","Bang, advan ngeluarin laptop AI Gen bang, review dong bangg","http://www.youtube.com/@nogamiwakana8124"
"715","@janununuu","Plis spil produk barunya advan yg leptop AI-Gen bangg, soalnya mau beli ane","Ugxqv_pfgowWOcUBNZV4AaABAg","","2","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxqv_pfgowWOcUBNZV4AaABAg","5/26/2024 5:18","0","Plis spil produk barunya advan yg leptop AI-Gen bangg, soalnya mau beli ane","http://www.youtube.com/@janununuu"
"716","@maulanaindra6404","Advan launching laptop AI-Gen bang menarik banget untuk direview","Ugzsa8znzT3rdJwGfBN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzsa8znzT3rdJwGfBN4AaABAg","5/26/2024 5:17","0","Advan launching laptop AI-Gen bang menarik banget untuk direview","http://www.youtube.com/@maulanaindra6404"
"717","@DjbonbonUye","AI-Gen gasss ripyu bangg skrrg !!!!","UgxudvVgDM5CwaOPV2F4AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxudvVgDM5CwaOPV2F4AaABAg","5/26/2024 5:17","0","AI-Gen gasss ripyu bangg skrrg !!!!","http://www.youtube.com/@DjbonbonUye"
"718","@Ezelezel-ib8dv","bang coba review laptop al-gen siapa tau tertarik","Ugz2bqkmcZO2DtXC9vR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugz2bqkmcZO2DtXC9vR4AaABAg","5/26/2024 5:17","0","bang coba review laptop al-gen siapa tau tertarik","http://www.youtube.com/@Ezelezel-ib8dv"
